# 港股主表 · 来自港交所官方 ListOfSecurities · 更新至 19/08/2026
# 由 scripts/gen_hk_master_csv.py 生成 · 共 3226 条(股票/ETF/REITs)
# name_en 是港交所给的英文名 —— 公开数据里没有中文名,不臆造
code,name_en,category,lot_size
03010,ISHARES AXJ,Exchange Traded Products,100
03011,A CICC USD,Exchange Traded Products,1
03012,AMUNDI HK35,Exchange Traded Products,500
03015,X TRNIFTY50,Exchange Traded Products,5
03020,X TRMSCIUSA,Exchange Traded Products,15
03024,WISE SSE50ETF,Exchange Traded Products,100
03029,GX HS ESG,Exchange Traded Products,50
03030,CSOP GOLD,Exchange Traded Products,100
03031,FG HS HIGHDIV,Exchange Traded Products,100
03032,HSTECH ETF,Exchange Traded Products,200
03033,CSOP HS TECH,Exchange Traded Products,200
03034,CSOP NASDAQ100,Exchange Traded Products,100
03036,TRMSCITAIWAN,Exchange Traded Products,25
03037,CSOP HSI ETF,Exchange Traded Products,500
03038,HS ALOWCARBON,Exchange Traded Products,100
03039,EFUNDHSIESG,Exchange Traded Products,1000
03040,GX MSCI CHINA,Exchange Traded Products,100
03041,GX CN PB BOND,Exchange Traded Products,50
03042,CAM BTC,Exchange Traded Products,100
03046,CAM ETH,Exchange Traded Products,100
03047,F SSIFIRONORE,Exchange Traded Products,100
03050,GX CN GL LEADER,Exchange Traded Products,50
03053,A CSOP HKD MM,Exchange Traded Products,1
03056,A PANDO INNO,Exchange Traded Products,100
03059,GX AGREENBOND,Exchange Traded Products,50
03064,GX APAC,Exchange Traded Products,100
03066,FA CSOP BTC,Exchange Traded Products,100
03067,ISHARESHSTECH,Exchange Traded Products,100
03068,FA CSOP ETH,Exchange Traded Products,100
03069,CAM HSBIOTECH,Exchange Traded Products,100
03070,PING AN HKDIV,Exchange Traded Products,100
03071,A CICC HKD,Exchange Traded Products,1
03074,ISHARESMSCITW,Exchange Traded Products,10
03075,GX ASUSD BOND,Exchange Traded Products,50
03076,FB TW SEMICON,Exchange Traded Products,200
03077,PREMIA UST,Exchange Traded Products,5
03081,VALUEGOLD ETF,Exchange Traded Products,100
03084,A GX INDIA,Exchange Traded Products,50
03085,PANDO ETH,Exchange Traded Products,100
03086,CAM NASDAQ100,Exchange Traded Products,200
03087,X TRVIET,Exchange Traded Products,10
03088,CAM HS TECH,Exchange Traded Products,200
03096,A CSOP USD MM,Exchange Traded Products,1
03097,F GX OIL,Exchange Traded Products,100
03101,CSOP A500,Exchange Traded Products,100
03102,ICBCU KS KWEB,Exchange Traded Products,100
03104,A GX EM ASIA,Exchange Traded Products,50
03108,HGI ESGLEADER,Exchange Traded Products,100
03109,CSOP STAR 50,Exchange Traded Products,100
03110,GX HS HIGHDIV,Exchange Traded Products,50
03111,EFUNDMSCIA50,Exchange Traded Products,100
03112,A PANDO BLKC,Exchange Traded Products,100
03115,ISHARESHSI,Exchange Traded Products,100
03116,GX AP HIGH DIV,Exchange Traded Products,25
03118,HGI MSCI CN A,Exchange Traded Products,100
03119,GX ASIA SEMICON,Exchange Traded Products,25
03121,CSOP KOSPI,Exchange Traded Products,100
03122,A CSOP RMB MM,Exchange Traded Products,10
03128,HS AINDTOPETF,Exchange Traded Products,100
03129,BOCGBACLIMATE,Exchange Traded Products,100
03132,SAMSUNG SEMICON,Exchange Traded Products,100
03133,CSOP CSI300,Exchange Traded Products,100
03134,CSOP CSI PV,Exchange Traded Products,100
03135,FA SAMSUNG BTC,Exchange Traded Products,50
03136,HSI ESG ETF,Exchange Traded Products,100
03137,A GX USD MM,Exchange Traded Products,1
03139,A GX EV ROBOT,Exchange Traded Products,50
03140,CAM HKUS AI,Exchange Traded Products,100
03141,CAM ASIA IGB,Exchange Traded Products,200
03145,CAM ASIA HIGHDV,Exchange Traded Products,200
03146,CAM 20 UST,Exchange Traded Products,1
03147,X CSOPCHINEXT,Exchange Traded Products,200
03150,GX JP GL LEADER,Exchange Traded Products,50
03151,PREMIA STAR50,Exchange Traded Products,200
03152,A BOS HKD MM,Exchange Traded Products,1
03153,CSOP NIKKEI225,Exchange Traded Products,10
03156,BOS 20 UST,Exchange Traded Products,1
03158,GX KPOP CULTURE,Exchange Traded Products,50
03160,CAM JAPAN HDG,Exchange Traded Products,200
03161,A CAM RMB MM,Exchange Traded Products,1
03165,CAM EU QLTY HDG,Exchange Traded Products,200
03167,ICBCCSOPCHINA,Exchange Traded Products,50
03169,HGI G2 TECH 50,Exchange Traded Products,100
03170,HS GOLD ETF,Exchange Traded Products,50
03171,A SS BLOCKCHAIN,Exchange Traded Products,50
03173,PP CN NEWECON,Exchange Traded Products,250
03174,CSOP HSBIOTECH,Exchange Traded Products,100
03175,F SAMSUNG OIL,Exchange Traded Products,200
03176,A TK USD MM,Exchange Traded Products,1
03179,HGI ETH,Exchange Traded Products,100
03181,PREMIAASIATEC,Exchange Traded Products,50
03182,WISE NEWECONESG,Exchange Traded Products,100
03184,GX INDIA TOP 10,Exchange Traded Products,50
03185,GX FINTECH,Exchange Traded Products,50
03186,EFUND BIOPHAR,Exchange Traded Products,100
03187,SAMSUNG REITS,Exchange Traded Products,200
03188,CAM CSI300,Exchange Traded Products,200
03189,EFUND LIQUOR,Exchange Traded Products,100
03190,FB SSH HIGH DIV,Exchange Traded Products,200
03191,GX CN SEMICON,Exchange Traded Products,25
03192,A BOS RMB MM,Exchange Traded Products,1
03193,CSOP CSI 5G,Exchange Traded Products,100
03195,HS S&P500,Exchange Traded Products,100
03196,A BOS USD MM,Exchange Traded Products,1
03199,ICBCCSOP CGPB,Exchange Traded Products,20
03200,HANS CNC,Equity,100
03268,MEIG,Equity,100
03277,GPIXEL,Equity,100
03288,HAITIAN FLAV,Equity,100
03296,HUAQIN,Equity,100
03300,CHINA GLASS,Equity,2000
03301,RONSHINECHINA,Equity,500
03302,KINERGY,Equity,2000
03303,JUTAL OIL SER,Equity,2000
03306,JNBY,Equity,500
03308,ZJ INNOLIGHT,Equity,50
03309,C-MER MEDICAL,Equity,2000
03310,VIEWTRIX TECH,Equity,200
03311,CHINA STATE CON,Equity,2000
03313,ARTGO HOLDINGS,Equity,5000
03315,GOLDPAC GROUP,Equity,1000
03316,BINJIANG SER,Equity,500
03317,XUNCE,Equity,100
03318,CHINA BOTON,Equity,2000
03319,A-LIVING,Equity,250
03320,CHINARES PHARMA,Equity,500
03321,ZHONGKE GROUP,Equity,10000
03322,WIN HANVERKY,Equity,2000
03323,CNBM,Equity,2000
03328,BANKCOMM,Equity,1000
03329,BOCOM INTL,Equity,1000
03330,LINGBAO GOLD,Equity,100
03332,SINOLIFE UTD,Equity,2000
03336,JU TENG INTL,Equity,2000
03337,ANTON OILFIELD,Equity,2000
03339,LONKING,Equity,1000
03347,TIGERMED,Equity,100
03348,CHINA PENGFEI,Equity,2000
03355,FS.COM,Equity,100
03360,FE HORIZON,Equity,1000
03363,ZHENGYE INT'L,Equity,2000
03366,OCT (ASIA),Equity,2000
03368,PARKSON GROUP,Equity,500
03369,QHD PORT,Equity,500
03377,SINO-OCEAN GP,Equity,500
03378,HANXBIO-B,Equity,100
03380,LOGAN GROUP,Equity,1000
03382,TIANJINPORT DEV,Equity,2000
03383,AGILE GROUP,Equity,2000
03388,CREALITY,Equity,150
03389,HENGDELI,Equity,4000
03390,TYCOON GROUP,Equity,2000
03393,WASION HOLDINGS,Equity,2000
03395,JX ENERGY,Equity,1000
03396,LEGENDHOLDING,Equity,100
03398,CHINA TING,Equity,2000
03399,YUEYUN TRANS,Equity,1000
03401,GX AI INFRA,Exchange Traded Products,50
03402,GX G2TECH,Exchange Traded Products,50
03403,CAM HSI ESG,Exchange Traded Products,10
03404,CAM MSCIINDIA,Exchange Traded Products,100
03406,PA TECHSELECT,Exchange Traded Products,50
03410,HS JAPAN TPX100,Exchange Traded Products,100
03411,PP ASIA IGUSD,Exchange Traded Products,50
03412,A DOO PAYMENTS,Exchange Traded Products,100
03413,A DOO AI,Exchange Traded Products,100
03415,A GXS&P500CC,Exchange Traded Products,25
03416,A GX HSCEICC,Exchange Traded Products,100
03417,A GX HSTCC,Exchange Traded Products,100
03418,CAM DIGI GOLD,Exchange Traded Products,10
03419,A GX HSICC,Exchange Traded Products,100
03420,A VP RMB MM,Exchange Traded Products,1
03421,A VP HKD MM,Exchange Traded Products,1
03422,GX INNO TOP 10,Exchange Traded Products,50
03423,CMS HS TECH,Exchange Traded Products,10
03425,MBC ETH,Exchange Traded Products,100
03426,A DOO WEB3,Exchange Traded Products,100
03427,FB MULTIASSET,Exchange Traded Products,200
03428,GX CL HK-US,Exchange Traded Products,50
03430,MBC BTC,Exchange Traded Products,100
03431,CSOP HKKRTECH,Exchange Traded Products,100
03432,CSOP HKCNCON,Exchange Traded Products,10
03433,CSOP UST20,Exchange Traded Products,10
03434,EFUND DIGITAL,Exchange Traded Products,100
03435,HSCMS 7-10Y UST,Exchange Traded Products,10
03436,HSCMS 1-3Y UST,Exchange Traded Products,10
03437,BOS CSOE HIDV,Exchange Traded Products,100
03439,HGI BTC,Exchange Traded Products,100
03440,GX 0-3M UST,Exchange Traded Products,50
03441,CSOP EWSELECT,Exchange Traded Products,100
03442,CSOP HKUSTECH,Exchange Traded Products,100
03443,CSOP HK EQUITY,Exchange Traded Products,100
03444,HS HK EQUITY,Exchange Traded Products,100
03447,CSOP AP REITS,Exchange Traded Products,100
03448,GX CHINA TECH,Exchange Traded Products,1
03450,GX 3-5Y UST,Exchange Traded Products,50
03451,A GXNASDAQCC,Exchange Traded Products,25
03453,PREMIA TW50,Exchange Traded Products,50
03454,CSOP MAG7,Exchange Traded Products,100
03455,INVESCO QQQ,Exchange Traded Products,1
03456,EFUND HKEX TECH,Exchange Traded Products,100
03457,A TK HKD MM,Exchange Traded Products,1
03460,CAM SOL,Exchange Traded Products,100
03461,A CAM RMBTMMF,Exchange Traded Products,1
03466,HS HIGH DIV,Exchange Traded Products,400
03469,CSOP SCHIGHDIV,Exchange Traded Products,100
03470,GX GREATERCHINA,Exchange Traded Products,100
03471,A CAM HKDTMMF,Exchange Traded Products,1
03472,A CAM USDTMMF,Exchange Traded Products,1
03473,CSOP ASIA TECH,Exchange Traded Products,100
03476,A HSJPUSINCOME,Exchange Traded Products,500
03477,PA EW SELECT,Exchange Traded Products,50
03478,PPKSA G SUKUK,Exchange Traded Products,50
03480,A VP USD MM,Exchange Traded Products,1
03483,EFUND APAC HD,Exchange Traded Products,100
03486,EFUND A SEMICON,Exchange Traded Products,100
03488,VP DIV LO VOL,Exchange Traded Products,100
03489,EFUND AI,Exchange Traded Products,100
03509,EFUND MPF CN A,Exchange Traded Products,100
03519,A HSCEICC,Exchange Traded Products,100
03533,XA GX GOLD CC,Exchange Traded Products,25
03535,CSOP HKJPCF,Exchange Traded Products,100
03537,A CSOP KOSPICC,Exchange Traded Products,100
03579,EFUND MPF HK,Exchange Traded Products,100
03589,A HSTECHCC,Exchange Traded Products,100
03600,MODERN DENTAL,Equity,1000
03601,LUDASHI,Equity,1000
03603,XINJI SHAXI,Equity,3000
03606,FUYAO GLASS,Equity,400
03613,TONGRENTANGCM,Equity,1000
03616,EVER REACH GP,Equity,2000
03618,CQRC BANK,Equity,1000
03623,C SUCCESS FIN,Equity,2000
03625,FOURSEMI,Equity,100
03626,EAST NOVA HLDGS,Equity,2000
03628,RENHENG ENT,Equity,4000
03633,ZHONGYU ENERGY,Equity,1000
03636,JINXUN RESOURCE,Equity,200
03638,HUNLICAR GROUP,Equity,1000
03639,YIDA CHINA,Equity,2000
03650,KEEP,Equity,100
03658,NEW HOPE SERV,Equity,1000
03660,QFIN-S,Equity,50
03661,SG MICRO,Equity,100
03662,STARJOY W&T,Equity,1000
03666,SHANGHAI XNG,Equity,2000
03668,YANCOAL AUS,Equity,100
03669,YONGDA AUTO,Equity,500
03677,ZENERGY,Equity,300
03678,HOLLY FUTURES,Equity,1000
03680,RUIHE DATA,Equity,2000
03681,SINOMAB BIO-B,Equity,300
03683,GREAT HARVEST,Equity,2500
03686,CLIFFORDML,Equity,10000
03688,TOP SPRING,Equity,500
03689,KANGHUA HEALTH,Equity,200
03690,MEITUAN-W,Equity,100
03692,HANSOH PHARMA,Equity,2000
03696,INSILICO,Equity,500
03698,HUISHANG BANK,Equity,1000
03699,EB GRAND CHINA,Equity,2000
03700,INKEVERSE,Equity,1000
03708,WORLD DIGI ECON,Equity,10000
03709,EEKA FASHION,Equity,500
03718,BJ ENT URBAN,Equity,4000
03728,CHING LEE,Equity,20000
03737,ZHONGZHIPHARM,Equity,1000
03738,VOBILE GROUP,Equity,1000
03750,CATL,Equity,100
03752,ROKAE ROBOTICS,Equity,100
03759,PHARMARON,Equity,100
03768,DCWT,Equity,1000
03773,YS DIGIFAVOR,Equity,2000
03774,FAMEGLOW,Equity,1000
03778,CHINA WEAVING,Equity,2000
03788,HANKING GOLD,Equity,1000
03789,ROYAL DELUXE,Equity,4000
03798,HOMELAND ITL,Equity,2000
03800,GCL TECH,Equity,1000
03808,SINOTRUK,Equity,500
03813,POU SHENG INT'L,Equity,1000
03816,KFM KINGDOM,Equity,4000
03818,CHINA DONGXIANG,Equity,1000
03822,SAM WOO CONS,Equity,4000
03828,MING FAI INT'L,Equity,1000
03830,KIDDIELAND,Equity,5000
03833,XINXIN MINING,Equity,1000
03836,HARMONY AUTO,Equity,500
03838,CHINA STARCH,Equity,5000
03839,CPBIO,Equity,500
03848,HAOSEN FINTECH,Equity,1000
03858,JIAXIN INTL RES,Equity,400
03860,EPS HEALTH TECH,Equity,5000
03866,BQD,Equity,500
03868,XINYI ENERGY,Equity,2000
03869,HOSPITAL CORP,Equity,200
03877,CSSC SHIPPING,Equity,2000
03878,VICON HOLDINGS,Equity,2000
03880,MEDTIDE,Equity,100
03881,CIDI,Equity,100
03882,SKYLIGHT HLDG,Equity,1000
03883,CHINA AOYUAN,Equity,1000
03886,TOWN HEALTH,Equity,2000
03887,HASHKEY HLDGS,Equity,400
03888,KINGSOFT,Equity,200
03889,GLOBAL CORN GP,Equity,2000
03893,CROSSTEC,Equity,12000
03896,KINGSOFT CLOUD,Equity,2000
03898,TIMES ELECTRIC,Equity,100
03899,CIMC ENRIC,Equity,2000
03900,GREENTOWN CHINA,Equity,500
03903,HANHUA HOLDING,Equity,2000
03908,CICC,Equity,400
03913,KWG LIVING,Equity,1000
03918,NAGACORP,Equity,2000
03919,GOLDENPOWER,Equity,4000
03928,CHINA NEXT-GEN,Equity,500
03931,CALB,Equity,100
03933,UNITED LAB,Equity,2000
03938,LFG INV HLDGS,Equity,2000
03939,WANGUO GOLD GP,Equity,500
03952,LAIFUAL,Equity,100
03958,DFZQ,Equity,400
03963,RONGZHONG FIN,Equity,10000
03968,CM BANK,Equity,500
03969,CHINA CRSC,Equity,1000
03978,BESTSTUDY EDU,Equity,1000
03983,CHINA BLUECHEM,Equity,2000
03986,GIGADEVICE,Equity,100
03988,BANK OF CHINA,Equity,1000
03989,CAPITAL ENV,Equity,2000
03990,MIDEA REAL EST,Equity,200
03991,CHANGHONG JH,Equity,2000
03993,CMOC,Equity,3000
03996,CH ENERGY ENG,Equity,2000
03997,TSO,Equity,2000
03998,BOSIDENG,Equity,2000
03999,DACHAN FOOD,Equity,1000
04332,AMGEN-T,Equity,10
04333,CISCO-T,Equity,10
04335,INTEL-T,Equity,10
04336,APPL MATERIAL-T,Equity,10
04337,STARBUCKS-T,Equity,20
04338,MICROSOFT-T,Equity,10
04621,CINDA 21USDPREF,Equity,10000
06030,CITIC SEC,Equity,500
06031,SANY HEAVY IND,Equity,200
06033,TELECOM DIGIT,Equity,1000
06036,APEX ACE HLDG,Equity,5000
06038,G & M HLDGS,Equity,10000
06049,POLY PPT SER,Equity,200
06051,YOUZAN,Equity,5000
06055,CTIHK,Equity,1000
06058,CISI FIN,Equity,2000
06060,ZA ONLINE,Equity,100
06063,LOTUS HORIZON,Equity,8000
06066,CSC,Equity,500
06067,SENIOR MATERIAL,Equity,500
06068,WISDOM EDU INTL,Equity,2000
06069,SY HOLDINGS,Equity,500
06078,HYGEIA HEALTH,Equity,200
06080,WING CHI HLDGS,Equity,6000
06082,BIREN TECH,Equity,200
06083,WORLD-LINK LOG,Equity,4000
06086,FANGZHOU JIANKE,Equity,500
06088,FIT HON TENG,Equity,1000
06090,BUTONG GROUP,Equity,100
06093,HEVOL SERVICES,Equity,2000
06098,CG SERVICES,Equity,1000
06099,CMSC,Equity,200
06100,TONGDAO LIEPIN,Equity,200
06106,SEER TECH,Equity,50
06108,NEW RAY MEDIC,Equity,8000
06110,TOPSPORTS,Equity,1000
06113,BITSTRAT HLDGS,Equity,2000
06117,RIZHAO PORT JR,Equity,2000
06118,AUSTAR,Equity,1000
06119,TIAN YUAN GP,Equity,3000
06123,YTO INTL EXP,Equity,2000
06127,JOINN,Equity,100
06128,GRAPHEX GROUP,Equity,10000
06132,HJ SCIENCE-B,Equity,100
06133,VITAL INNO,Equity,1000
06136,KANGDA ENV,Equity,1000
06138,HARBIN BANK,Equity,1000
06158,ZHENRO PPT,Equity,1000
06160,BEONE MEDICINES,Equity,100
06162,TR INTERIORS,Equity,8000
06163,GEMILANG INTL,Equity,2000
06166,CIG,Equity,50
06168,ZHOU LIU FU,Equity,100
06169,YUHUA EDU,Equity,2000
06178,EB SECURITIES,Equity,200
06181,LAOPU GOLD,Equity,100
06182,TWINTEK,Equity,8000
06185,CANSINOBIO,Equity,200
06186,CHINA FEIHE,Equity,1000
06188,BJ DIGITAL,Equity,500
06189,ADWAY,Equity,500
06190,BANKOFJIUJIANG,Equity,200
06193,TAILAM TECHCON,Equity,2000
06196,BANKOFZHENGZHOU,Equity,1000
06198,QINGDAO PORT,Equity,1000
06199,BANK OF GUIZHOU,Equity,1000
06228,MERDEKAGOLD-DRS,Equity,100
06288,FAST RETAIL-DRS,Equity,300
06600,ONEROBOTICS,Equity,100
06601,CHEERWIN GP,Equity,500
06603,IFBH,Equity,200
06608,BAIRONG AI-W,Equity,500
06609,HEARTCARE-B,Equity,50
06610,FLOWING CLOUD,Equity,1000
06611,SANXUN GROUP,Equity,1000
06613,LENS,Equity,200
06616,GLOBAL NEW MAT,Equity,1000
06618,JD HEALTH,Equity,50
06622,ZHAOKE OPHTH-B,Equity,500
06623,LUFAX,Equity,100
06626,YUEXIU SERVICES,Equity,500
06628,TRANSCENTA-B,Equity,500
06633,QINGCI GAMES,Equity,500
06636,EXTREME VISION,Equity,50
06639,ARRAIL GROUP,Equity,500
06651,51WORLD,Equity,200
06655,HX BLDG MAT,Equity,100
06656,SIGENERGY,Equity,100
06657,BAIWANG CO,Equity,100
06658,LIULIUMEI,Equity,100
06660,AIM VACCINE,Equity,200
06661,HUZHOU GAS,Equity,500
06663,IWS GROUP,Equity,10000
06666,EVERG SERVICES,Equity,500
06667,MEGA GENOMICS,Equity,200
06668,E-STAR CM,Equity,1000
06669,ACOTEC-B,Equity,1000
06675,SENASIC,Equity,200
06676,ZG GROUP-W,Equity,500
06677,SINO-OCEAN SERV,Equity,500
06680,JLMAG,Equity,200
06681,BRAINAURORA-B,Equity,1000
06682,PHANCY,Equity,100
06683,STARPLUS LEGEND,Equity,500
06686,NOAH HOLDINGS,Equity,100
06687,JST GROUP,Equity,100
06690,HAIER SMARTHOME,Equity,200
06693,CHIFENG GOLD,Equity,200
06696,MANY IDEA CLOUD,Equity,1000
06698,STAR CM,Equity,100
06699,ANGELALIGN,Equity,200
06715,XUNLONG SCITECH,Equity,100
06745,BEFAR GROUP,Equity,1000
06805,KIMOU ENVIRON,Equity,2000
06806,SWHY,Equity,800
06808,SUNART RETAIL,Equity,500
06809,MONTAGE TECH,Equity,100
06810,SUNMI TECH-W,Equity,100
06811,TAI HING GROUP,Equity,1000
06812,WINSON HLDGS HK,Equity,5000
06816,PROSPER CONS,Equity,2000
06818,CEB BANK,Equity,1000
06820,FRIENDTIMES,Equity,2000
06821,ASYMCHEM,Equity,100
06822,KING'S FLAIR,Equity,2000
06823,HKT-SS,Equity,1000
06826,HAOHAI BIOTEC,Equity,100
06828,BG BLUE SKY,Equity,8000
06829,DRAGON RISE GP,Equity,1000
06830,HUAZHONG IN-V,Equity,2000
06831,GREEN TEA GROUP,Equity,400
06833,SINCO PHARMA,Equity,4000
06838,WINOX,Equity,2000
06839,YUNNAN WATER,Equity,1000
06855,ASCENTAGE,Equity,100
06858,HONMAGOLF,Equity,500
06860,FINGERTANGO,Equity,1000
06862,HAIDILAO,Equity,1000
06865,FLAT GLASS,Equity,1000
06866,ZUOLI KECHUANG,Equity,2000
06868,TENFU,Equity,1000
06869,YOFC,Equity,500
06871,ROBOTPHOENIX,Equity,100
06872,TENNOR THERAP-B,Equity,50
06877,TE HEALTHCARE,Equity,5000
06878,DIFFER GP AUTO,Equity,10000
06880,MOMENTA-W,Equity,20
06881,CGS,Equity,500
06882,EGL HOLDINGS,Equity,2000
06883,ETERNAL BEAUTY,Equity,1000
06885,JINMA ENERGY,Equity,1000
06886,HTSC,Equity,200
06887,SUNSHINE PHARMA,Equity,100
06888,FREETECH,Equity,1000
06889,DYNAM JAPAN,Equity,200
06890,KANGLI INT HLDG,Equity,2000
06893,HINSANG GROUP,Equity,2000
06896,GOLDEN THROAT,Equity,500
06898,CHINA ALUMCAN,Equity,2000
06899,OURGAME,Equity,1000
06908,HG SEMI,Equity,5000
06909,BETTERLIFE HLDG,Equity,1000
06911,LANCANG TEA,Equity,200
06913,SCVE GROUP,Equity,2000
06915,JIANGXI BIO,Equity,500
06918,JIUTAI DIGITAL,Equity,2000
06919,RENRUI HR,Equity,100
06922,CRYOFOCUS-B,Equity,200
06928,TOMO HOLDINGS,Equity,4000
06929,ORBUSNEICH,Equity,500
06933,SINO-ENTERTAIN,Equity,2000
06936,SF HOLDING,Equity,200
06938,RIBOLIFE-B,Equity,200
06939,MEGAIN,Equity,2000
06951,CCTC,Equity,100
06955,BOAN BIOTECH,Equity,200
06958,ZHENRO SERVICES,Equity,1000
06959,CHANGJIU HLDGS,Equity,100
06960,SHUANGDENG,Equity,500
06963,SUNSHINE INS,Equity,500
06966,C WAN TONG YUAN,Equity,10000
06968,GANGLONG CHINA,Equity,1000
06969,SMOORE INTL,Equity,1000
06978,IMMUNOTECH-B,Equity,1000
06979,ZJLD,Equity,200
06980,BAMA TEA,Equity,100
06988,JOY SPREADER,Equity,1000
06989,EXCELLENCE CM,Equity,1000
06990,SKB BIO,Equity,100
06993,BLUE MOON GROUP,Equity,500
06996,ANTENGENE-B,Equity,500
06998,EDDING GENOR,Equity,500
06999,LEADING HLDGS,Equity,1000
07200,FL2 CSOP HSI,Exchange Traded Products,100
07226,XL2CSOPHSTECH,Exchange Traded Products,100
07233,XL2CSOPCSI300,Exchange Traded Products,100
07234,XL2 BOS CHINEXT,Exchange Traded Products,100
07261,FL2CAMNDQ100,Exchange Traded Products,100
07262,FL2 CSOP NIKKEI,Exchange Traded Products,10
07266,FL2CSOPNASDAQ,Exchange Traded Products,100
07288,FL2 CSOP HSCEI,Exchange Traded Products,100
07299,FL2CSOPGOLD,Exchange Traded Products,100
07300,FI CSOP HSI,Exchange Traded Products,100
07311,XI2CSOPCOIN,Exchange Traded Products,10
07347,XI2CSOPSMSN,Exchange Traded Products,5
07366,XI2CSOPTSLA,Exchange Traded Products,10
07376,FI CSOP BTC,Exchange Traded Products,100
07388,XI2CSOPNVDA,Exchange Traded Products,10
07399,XI2CSOPMSTR,Exchange Traded Products,10
07489,VOYAH AUTO,Equity,1000
07500,FI2 CSOP HSI,Exchange Traded Products,100
07515,FI2 CSOP NIKKEI,Exchange Traded Products,10
07522,FI2CAMNDQ100,Exchange Traded Products,100
07552,XI2CSOPHSTECH,Exchange Traded Products,100
07568,FI2CSOPNASDAQ,Exchange Traded Products,100
07588,FI2 CSOP HSCEI,Exchange Traded Products,100
07618,JD INDUSTRIALS,Equity,200
07630,IMPACT THERAP-B,Equity,200
07656,RECONOVA,Equity,200
07666,METIS TECHBIO-P,Equity,500
07687,EACON,Equity,50
07688,TOPNC,Equity,100
07709,XL2CSOPHYNIX,Exchange Traded Products,100
07711,XL2CSOPCOIN,Exchange Traded Products,10
07747,XL2CSOPSMSN,Exchange Traded Products,100
07766,XL2CSOPTSLA,Exchange Traded Products,10
07777,XL2CSOPBRKB,Exchange Traded Products,10
07788,XL2CSOPNVDA,Exchange Traded Products,10
07799,XL2CSOPMSTR,Exchange Traded Products,10
08003,GREAT WORLD,Equity,6000
08005,YUXING INFOTECH,Equity,2000
08006,SINO SPLENDID,Equity,10000
08007,GLOBALSTRAT,Equity,10000
08013,ECI TECH,Equity,20000
08017,TRADEGO,Equity,4000
08018,FINSOFT FIN,Equity,10000
08019,HAO WEN HLDGS,Equity,20000
08020,UNITAS HOLD,Equity,10000
08021,WLS HOLDINGS,Equity,10000
08023,KWONG MAN KEE,Equity,6000
08026,CB GLOBAL,Equity,1000
08027,KPM HOLDING,Equity,5000
08028,TIMELESS,Equity,20000
08029,CI FIN TECH GP,Equity,5000
08030,FENGYINHE,Equity,1000
08031,ETS GROUP,Equity,2000
08033,VODATEL NETWORK,Equity,2000
08035,JANCO HOLDINGS,Equity,10000
08036,EBROKER GROUP,Equity,10000
08037,CH BIOTECH SER,Equity,5000
08039,CHINA COME RIDE,Equity,8000
08040,COOLPOINT INNO,Equity,5000
08041,INTELLIMARK AI,Equity,5000
08042,KOS TALENT GP,Equity,10000
08043,ATLINKS,Equity,5000
08047,CHINA OCEAN GP,Equity,4000
08049,JILIN CHANGLONG,Equity,4000
08050,CITY COOLXUAN,Equity,2000
08051,CIRCUTECH,Equity,200
08052,LUK HING ENT,Equity,20000
08056,LIFE CONCEPTS,Equity,10000
08057,MADISON HLDG,Equity,4000
08059,GLORY FLAME,Equity,5000
08060,GLOBAL LINK,Equity,10000
08062,EFT SOLUTIONS,Equity,5000
08065,KML TECH,Equity,5000
08066,PHOENITRON HOLD,Equity,5000
08067,OUC HOLDINGS,Equity,1000
08069,FLYDOO TECH,Equity,5000
08070,KEEN OCEAN,Equity,5000
08071,CH NETCOMTECH,Equity,5000
08072,LANGU CO,Equity,20000
08073,SFSY NEW MAT,Equity,4000
08076,SING LEE,Equity,5000
08079,LIT LIFE,Equity,5000
08080,NAS HOLDINGS,Equity,20000
08081,BAIJUYI HOLD,Equity,10000
08082,QINGHUA HOLD,Equity,10000
08087,CHINA 33 GROUP,Equity,2000
08090,BAOGAI,Equity,500
08091,OOH HOLDINGS,Equity,10000
08092,ITE HOLDINGS,Equity,4000
08093,WEB3 META,Equity,2000
08095,BEIDA JADE BIRD,Equity,1000
08096,TASTY CONCEPTS,Equity,5000
08098,CL GROUP,Equity,10000
08100,FAMOUS TECH INT,Equity,6000
08103,HMVOD,Equity,1500
08106,XINHUA LANDE,Equity,5000
08107,FICUS TECH,Equity,5000
08111,CT IND GROUP,Equity,10000
08112,CORNERSTONE FIN,Equity,24000
08113,V&V TECH,Equity,5000
08115,QINGDA ORIENTAL,Equity,4000
08117,CHI P ENERGY,Equity,10000
08118,ZHONGZI INTL H,Equity,8000
08120,CH DEMETER FIN,Equity,5000
08121,GUOEN HOLDINGS,Equity,10000
08123,SINOFORTUNE FIN,Equity,5000
08125,RJVAN,Equity,8000
08128,SINO ENGY CONS,Equity,8000
08130,DADI INTL GROUP,Equity,20000
08131,NOVATECH INTEL,Equity,10000
08132,CENTURY EN INTL,Equity,10000
08133,JISHENG GP HLDG,Equity,8000
08136,IMS GROUP,Equity,10000
08137,HONBRIDGE,Equity,2000
08139,CHANGAN RH,Equity,500
08140,BOSATECH,Equity,10000
08143,GF HEALTHCARE,Equity,10000
08146,GRACEWINE,Equity,10000
08147,YUNJING DIGITEC,Equity,8000
08148,WUXI LIFE,Equity,20000
08149,ALTUS HLDGS,Equity,10000
08152,M&L HOLDINGS,Equity,10000
